time_s,flow_rate_ml_s,pump_flow_command_ml_s,pressure_drop_bar,puck_pressure_drop_bar,viscous_puck_pressure_drop_bar,forchheimer_puck_pressure_drop_bar,forchheimer_fraction_of_puck_pressure,basket_sieve_pressure_drop_bar,pressure_setpoint_bar,controller_saturated,puck_outlet_fines_mg_s,cup_fines_mg_s,cumulative_puck_outlet_fines_g,cumulative_basket_retained_fines_g,cumulative_cup_fines_g,minimum_K_over_K0,maximum_pressure_gradient_MPa_m,maximum_deposit_kg_m3,minimum_hydraulic_diameter_um,maximum_fine_to_hydraulic_diameter_ratio,mean_washout_escape_probability,blockage_position_mm_from_inlet,relative_mass_balance_error
2.5,0.9795621733822577,0.9373995649011878,9.405522707584485,9.395727085850663,9.39572434217474,2.7436759234848096e-06,2.9201315645029774e-07,0.009795621733822577,9.0,0,2.269430400757494,1.4751297604923712,0.0025035381986862632,0.0008762383695401923,0.0016272998291460717,0.5860063275282462,63.2679738393138,1.7490262635283054,83.39372175698178,0.299782759100891,0.7189708637245313,19.75,0.0
2.75,0.9260661339426214,0.8774627229919686,9.458249171251785,9.44898850991236,9.448986057729769,2.4521825906763306e-06,2.5951799900104596e-07,0.009260661339426214,9.0,0,2.2847845509936437,1.4851099581458682,0.003074734336434674,0.0010761570177521362,0.0019985773186825388,0.5224649257410365,67.08710831943404,2.124646118720809,83.18405385822723,0.30053837052240995,0.7175386406183746,19.75,0.0
3.0,0.8709386146577159,0.8229236659936447,9.46119392713447,9.452484540987895,9.452482372066102,2.1689217925147304e-06,2.2945520652372872e-07,0.00870938614657716,9.0,0,2.264467777029386,1.471904055069101,0.0036408512806920205,0.0012742979482422076,0.0023665533324498133,0.46772313045428027,70.47789054018959,2.486875940912227,82.98221666040106,0.30126936837938134,0.7161068668853269,19.75,0.0
3.25,0.8182837858078731,0.7730768764747394,9.445665267630643,9.437482429772563,9.437480515178574,1.914593990874353e-06,2.0287126414501767e-07,0.008182837858078731,9.0,0,2.229014766031284,1.4488595979203347,0.004198104972199841,0.0014693367402699449,0.002728768231929897,0.42065438190276455,73.62625598898235,2.8339976554666944,82.78912539522065,0.3019720268894546,0.7146964372969193,19.75,0.0
3.5,0.7693311073689332,0.727541848432897,9.422765251856129,9.41507194078244,9.415070248412173,1.692370265724637e-06,1.7975117730050957e-07,0.007693311073689332,9.0,0,2.186650339003051,1.4213227203519834,0.004744767556950602,0.0016606686449327115,0.003084098912017893,0.38010041510459813,76.60711879628039,3.1657739265634968,82.60486915871543,0.3026455977064194,0.7133188853856367,19.75,0.0
3.75,0.7243176149911644,0.6859844586143662,9.39683793936668,9.389594763216767,9.389593263093682,1.5001230845248129e-06,1.59764411814817e-07,0.007243176149911644,9.0,0,2.1412169441819313,1.3917910137182554,0.005280071792996085,0.0018480251275486308,0.003432046665447457,0.3450303485141033,79.45585819328197,3.482584033457701,82.42919661290026,0.30329059395548535,0.7119804839873239,19.75,0.0
4.0,0.6831177951749305,0.6480664950019382,9.369822605891134,9.362991427939384,9.362990093619379,1.3343200059754983e-06,1.4251001042186755e-07,0.006831177951749305,9.0,0,2.094774104612788,1.3616031679983123,0.0058037653191492814,0.00203131786170225,0.0037724474574470346,0.31456876457384164,82.19287445125634,3.7850811691020985,82.26170813041365,0.3039081070425408,0.7106843368200202,19.75,-1.4655693482422263e-16
4.25,0.6454715530189649,0.613450663859266,9.342705632586638,9.336250917056446,9.336249725751312,1.1913051353224877e-06,1.2759994840606585e-07,0.006454715530189649,9.0,0,2.0485247266090263,1.331541072295867,0.006315896500801538,0.00221056377528054,0.004105332725521,0.2879857352357363,84.83211455810105,4.074035990741459,82.10194310164155,0.30449949240604696,0.7094315686199345,19.75,0.0
4.5,0.6110754391134777,0.5818130193788388,9.316037216220026,9.309926461828892,9.309925394106239,1.0677226532876215e-06,1.1468647552323119e-07,0.006110754391134778,9.0,0,2.003194630705595,1.3020765099586367,0.006816695158477937,0.0023858433054672794,0.004430851853010659,0.26467700041403835,87.38417339788012,4.350256569097487,81.94942426298454,0.3050662066858738,0.7082220570825863,19.75,0.0
4.75,0.5796226011949454,0.552851757952685,9.290137751644677,9.284341525632728,9.284340564995476,9.606372501995074e-07,1.0346853867313331e-07,0.005796226011949453,9.0,0,1.9592175070832387,1.2734913796041052,0.007306499535248746,0.0025572748373370625,0.004749224697911685,0.244143324416471,89.85755809864469,4.614544901416803,81.80368149858428,0.3056097175826085,0.707054902844856,19.75,2.9311386964844526e-16
5.0,0.5508209963578546,0.526291491737026,9.265193741368469,9.259685531404891,9.25968466386436,8.675405289453481e-07,9.369006387992572e-08,0.005508209963578546,9.0,0,1.9168396693696725,1.245945785090287,0.0077857094525911625,0.0027249983084069083,0.005060711144184256,0.22597190871243983,92.25930621641939,4.867673187822616,81.664264592943,0.30613145326922314,0.7059287372255378,19.75,-1.4655693482422263e-16
5.25,0.5244012956516017,0.5018842884532925,9.241309138381208,9.236065125424693,9.236064339110142,7.863145501909566e-07,8.51352323216539e-08,0.005244012956516017,9.0,0,1.8761852192423183,1.2195203925075069,0.008254755757401741,0.0028891645150906113,0.005365591242311134,0.20982059570567332,94.59535032026936,5.110371554909261,81.53074962269555,0.3066327749431216,0.7048419250124288,19.75,1.4655693482422263e-16
5.5,0.5001195492101279,0.4794087905682197,9.21853562443669,9.213534428944588,9.213533713762773,7.151818133299086e-07,7.76229598798854e-08,0.005001195492101278,9.0,0,1.8372985003686628,1.194244025239631,0.008714080382493907,0.0030499281338728697,0.005664152248621042,0.1954048141858285,96.87076275620167,5.343322588635781,81.40274159557715,0.30711496332892946,0.7037926979208853,19.75,1.4655693482422263e-16
5.75,0.47775713779620776,0.45866834013929203,9.196891433279719,9.192113861901756,9.192113209247509,6.526542469951269e-07,7.100154075551228e-08,0.004777571377962078,9.0,0,1.8001723049211074,1.1701119981987198,0.009164123458724185,0.0032074432105534665,0.005956680248170721,0.18248694546076033,99.0899315009088,5.567159913512622,81.279874883999,0.30757921362058566,0.7027792418117521,19.75,0.0
6.0,0.45711936485598775,0.43948868337655445,9.17637335269996,9.1718021590514,9.17180156156498,5.974864204635589e-07,6.51438408834316e-08,0.004571193648559878,9.0,0,1.764766754122804,1.1470983901798226,0.009605315147254887,0.0033618603015392115,0.006243454845715678,0.17086772396744898,101.25669067790622,5.782469124662378,81.16181239667127,0.30802663545528886,0.7017997529279323,19.75,1.4655693482422263e-16
6.25,0.4380334375366559,0.4217155853688847,9.156964468276248,9.15258413390088,9.152583585266111,5.486347699753811e-07,5.994315506407151e-08,0.0043803343753665595,9.0,0,1.7310219618796716,1.1251642752217865,0.010038070637724805,0.003513324723203683,0.006524745914521124,0.16037930401201886,103.37441918501985,5.989790026574048,81.04824406737448,0.3084582557916713,0.7008524733336488,19.75,1.4655693482422263e-16
6.5,0.4203462500023146,0.4052125328823066,9.138639189563177,9.134435727063154,9.134435221840105,5.05223048034744e-07,5.530971623544174e-08,0.004203462500023146,9.0,0,1.6988665197961388,1.1042632378674901,0.010462787267673839,0.0036619755436858446,0.006800811723987997,0.15087967178596887,105.44611624660382,6.189619534137659,80.93888501471383,0.30887502336429845,0.699935712393357,19.75,2.9311386964844526e-16
6.75,0.4039221911807091,0.3898586122411292,9.121366524179669,9.117327302267862,9.117326835754348,4.665135121736261e-07,5.11677925676294e-08,0.004039221911807091,9.0,0,1.6682231605807079,1.0843450543774602,0.010879843057819015,0.003807945070236657,0.007071897987582362,0.1422481355065199,107.4744600505064,6.382414843269991,80.83347358620158,0.30927781389154047,0.6990478589006093,19.75,2.9311386964844526e-16
7.0,0.388641089186881,0.3755465969698886,9.10511221634882,9.101225805456952,9.101225373573833,4.318831190319938e-07,4.745329126688006e-08,0.00388641089186881,9.0,0,1.6390125098981778,1.0653581314338156,0.011289596185293562,0.003951358664852748,0.0073382375204408155,0.1343816766703453,109.46185388201744,6.568596636497932,80.73176941227243,0.30966743553374454,0.6981873869772083,19.75,1.4655693482422263e-16
7.25,0.3743963419965335,0.3621812508133496,9.089840147219494,9.086096183799528,9.086095782995578,4.008039506829103e-07,4.4111788228429946e-08,0.0037439634199653354,9.0,0,1.6111555400250783,1.047251101016301,0.011692385070299832,0.004092334774604941,0.007600050295694891,0.12719198857177055,111.41046294466082,6.7485521879540356,80.63355154118065,0.3100446343012953,0.6973528578608532,19.75,4.3967080447266784e-16
7.5,0.3610932489303714,0.34967783645117695,9.075513254348188,9.071902321858884,9.071901949031728,3.728271557173675e-07,4.10969102719542e-08,0.003610932489303714,9.0,0,1.5845751405735609,1.0299738413728146,0.012088528855443223,0.004230985099405128,0.007857543756038093,0.12060306386195412,113.32224418561151,6.922638294069575,80.53861669189155,0.31041009924021884,0.6965429190221267,19.75,2.9311386964844526e-16
7.75,0.34864753869380355,0.33796081292256214,9.06209413763992,9.058607662252983,9.058607314683204,3.475697785532072e-07,3.836900675161402e-08,0.0034864753869380356,9.0,0,1.5591970886937436,1.0134781076509334,0.012478328127616659,0.00436741484466583,0.008110913282950827,0.1145492216465055,115.19897081750534,7.091183994498442,80.4467776413602,0.31076446730349483,0.6957563015915793,19.75,1.4655693482422263e-16
8.0,0.33698408030995575,0.3269627020289119,9.04954546075579,9.04617561995269,9.046175295248743,3.24703947957911e-07,3.5894057511079926e-08,0.0033698408030995576,9.0,0,1.5349506116357035,0.9977178975632073,0.012862065780525586,0.004501723023183955,0.008360342757341628,0.1089734874634884,117.04225277769487,7.254493071117289,80.3578617501352,0.3111083278663514,0.6949918167637483,19.75,1.4655693482422263e-16
8.25,0.32603575926596423,0.3166231037455521,9.037830219111033,9.034569861518372,9.034569557570386,3.0394798686313834e-07,3.3642773427185174e-08,0.003260357592659642,9.0,0,1.5117686739075948,0.9826496380399368,0.013240007949002486,0.00463400278215087,0.008606005166851614,0.10382625751832703,118.85355404047945,7.412846326807704,80.27170962296553,0.3114422268745048,0.6942483516299094,19.75,1.4655693482422263e-16
8.5,0.3157425001829654,0.306887841744109,9.026911920877023,9.023754495875194,9.023754210816108,2.850590852187208e-07,3.158985379633531e-08,0.0031574250018296546,9.0,0,1.4895880799658745,0.9682322519778185,0.013612404968993954,0.0047643417391478845,0.008848063229846069,0.09906419273645292,120.63420746181599,7.5665036536236645,80.18817389708354,0.31176667063257885,0.6935248647435628,19.75,1.4655693482422263e-16
8.75,0.3060504179181099,0.29770822180764683,9.01675471123499,9.013694207055808,9.013693939228563,2.6782724484064615e-07,2.971337153095279e-08,0.003060504179181099,9.0,0,1.4683494550978826,0.9544271458136236,0.013979492332768425,0.00489282231646895,0.009086670016299475,0.09464929933648229,122.38542766411359,7.715705904106955,80.10711814885065,0.31208212925031675,0.6928203816208607,19.75,1.4655693482422263e-16
9.0,0.29691108039580477,0.2890403878138147,9.00732345953397,9.004354348730011,9.004354096659752,2.520702607017165e-07,2.7994262657740572e-08,0.0029691108039580478,9.0,0,1.447997147701946,0.941198146006265,0.014341491619693912,0.005019522066892869,0.00932196955280104,0.09054816138227091,124.10832234290476,7.860676581355527,80.02841590870229,0.31238903976957894,0.6921339903079962,19.75,1.4655693482422263e-16
9.25,0.28828086817731596,0.280844761849275,8.998583822056233,8.99570101337446,8.995700775744911,2.3762954834496957e-07,2.6415901105613803e-08,0.00288280868177316,9.0,0,1.428479082724213,0.9285114037707385,0.014698611390374965,0.005144513986631238,0.009554097403743725,0.08673129766295228,125.80390228464846,8.001623363882667,79.95194977431599,0.312687808997387,0.6914648370992067,19.75,-1.4655693482422263e-16
9.5,0.2801204175521927,0.27308555678927243,8.990502288540286,8.987701084364764,8.9877008599981,2.2436666367868624e-07,2.496374340586385e-08,0.0028012041755219267,9.0,0,1.4097465866833523,0.916335281344179,0.015051048037045803,0.005267866812966032,0.009783181224079769,0.08317262068565923,127.4730903165251,8.138739480907038,79.87761061233843,0.3129788160706241,0.6908121224558086,19.75,0.0
9.75,0.272394135633523,0.2657303512784622,8.983046217637341,8.980322276281006,8.980322064120616,2.1216039086016085e-07,2.3625030854463075e-08,0.0027239413563352297,9.0,0,1.3917541982236645,0.904640228845382,0.015398986586601719,0.005389645305310603,0.010009341281291113,0.07984897986550668,129.11672935828585,8.272204952852316,79.8052968396428,0.31326241477722816,0.6901750971539433,19.75,-1.4655693482422263e-16
10.0,0.26506977749515137,0.2587497184671294,8.976183864545316,8.973533166770364,8.973532965866067,2.0090429762976876e-07,2.2388539039865786e-08,0.002650697774951514,9.0,0,1.3744594736121232,0.8933986578478801,0.01574260145500475,0.005509910509251664,0.010232690945753084,0.07673977440972625,130.73558970832138,8.402187710741318,79.73491377582816,0.3135389356573032,0.6895530586733155,19.75,1.4655693482422263e-16
10.25,0.2581180767770169,0.2521169010937287,8.969884402820792,8.967303222053022,8.967303031548347,1.905046764436883e-07,2.1244366530975086e-08,0.0025811807677701692,9.0,0,1.3578227934376508,0.8825848157344731,0.016082057153364162,0.00562872000367746,0.010453337149686704,0.07382662411009441,132.33037566771023,8.528844606986219,79.6663730594373,0.31380868790585026,0.6889453478289029,19.75,2.9311386964844526e-16
10.5,0.25151242240183525,0.2458075265730641,8.96411794157989,8.961602817355871,8.961602636477068,1.808788049997386e-07,2.0183756040764485e-08,0.0025151242240183526,9.0,0,1.341807174569519,0.8721746634701875,0.016417508947006543,0.005746128131452292,0.01067138081555425,0.07109308842930803,133.90173158463435,8.652322328890396,79.5995921211209,0.314071961096978,0.688351345640871,19.75,1.4655693482422263e-16
10.75,0.2452289459306358,0.23980103311516843,8.958840338545482,8.956388049086176,8.956387877132185,1.719539920561054e-07,1.9199033261365882e-08,0.002452289459306358,9.0,0,1.3264026203616335,0.8621617032350618,0.016749109602096954,0.005862188360733935,0.010886921241363015,0.06852733482047652,135.44470268167413,8.772619303107867,79.53456877696314,0.3143287300658773,0.6877705005936043,19.75,1.4655693482422263e-16
