time_s,flow_rate_ml_s,pump_flow_command_ml_s,pressure_drop_bar,puck_pressure_drop_bar,viscous_puck_pressure_drop_bar,forchheimer_puck_pressure_drop_bar,forchheimer_fraction_of_puck_pressure,basket_sieve_pressure_drop_bar,pressure_setpoint_bar,controller_saturated,puck_outlet_fines_mg_s,cup_fines_mg_s,cumulative_puck_outlet_fines_g,cumulative_basket_retained_fines_g,cumulative_cup_fines_g,minimum_K_over_K0,maximum_pressure_gradient_MPa_m,maximum_deposit_kg_m3,minimum_hydraulic_diameter_um,maximum_fine_to_hydraulic_diameter_ratio,mean_washout_escape_probability,blockage_position_mm_from_inlet,relative_mass_balance_error
2.5,10.83265313001147,10.833333333333334,1.9921948752759426,1.883868343975828,1.883868343975828,0.0,0.0,0.10832653130011469,9.0,1,7.2948490257726615,4.74165186675223,0.014005608158670439,0.004901962855534654,0.009103645303135786,0.22560178893858607,18.173828661449548,3.248691992066965,146.90206344780495,0.17018140802959264,0.9632576279296792,19.75,4.3967080447266784e-16
2.75,10.833083100515404,10.833333333333334,2.1736949654945477,2.065364134489393,2.065364134489393,0.0,0.0,0.10833083100515403,9.0,1,7.243156763558626,4.7080518963131075,0.0158163973495601,0.005535739072346032,0.010280658277214059,0.19244942348854346,21.305395064289623,3.5954659525083645,146.57440227638872,0.17056184171134214,0.9631321789176654,19.75,4.3967080447266784e-16
3.0,10.83324127782411,10.833333333333334,2.3645958522308366,2.2562634394525958,2.2562634394525958,0.0,0.0,0.1083324127782411,9.0,1,7.18140743946755,4.6679148356539075,0.017611749209426993,0.006164112223299442,0.011447636986127536,0.16546383624189323,24.780465381058907,3.9250966258382176,146.26347433231098,0.17092442329928484,0.9630122540091979,19.75,4.3967080447266784e-16
3.25,10.833299468004045,10.833333333333334,2.5645801657435063,2.4562471710634655,2.4562471710634655,0.0,0.0,0.10833299468004044,9.0,1,7.111969574092259,4.622780223159969,0.01938974160295006,0.006786409561032513,0.01260333204191753,0.14334151987744373,28.605060792590077,4.238236898551934,145.9685827294171,0.17126973169522827,0.9628976381722492,19.75,5.862277392968905e-16
3.5,10.833320874974923,10.833333333333334,2.773235950827381,2.6649027420776314,2.6649027420776314,0.0,0.0,0.10833320874974924,9.0,1,7.034880275574627,4.572672179123508,0.021148461671843716,0.007401961585145291,0.013746500086698404,0.12508221901560115,32.78084626883967,4.535528739881773,145.68904913864674,0.17159834694376,0.962788124044285,19.75,5.862277392968905e-16
3.75,10.833328750159401,10.833333333333334,2.99007396758741,2.881740680085816,2.881740680085816,0.0,0.0,0.10833328750159402,9.0,1,6.95026232269911,4.517670509754422,0.022886027252518492,0.008010109538381462,0.014875917714137009,0.10991272275458404,37.30508962413465,4.817604343909715,145.42421206884057,0.17191085063720724,0.9626835100106405,19.75,5.862277392968905e-16
4.0,10.83333164727787,10.833333333333334,3.2145400869714615,3.106206770498683,3.106206770498683,0.0,0.0,0.10833331647277869,9.0,1,6.858430689764348,4.457979948346826,0.02460063492495958,0.008610222223735843,0.015990412701223717,0.09723090353726384,42.170800851918884,5.085090939100428,145.17342176180327,0.17220783044584667,0.9625835994534601,19.75,4.3967080447266784e-16
4.25,10.833332713068192,10.833333333333334,3.4460255915080262,3.3376922643773446,3.3376922643773446,0.0,0.0,0.1083333271306819,9.0,1,6.7597967356057564,4.393867878143742,0.02629058410886102,0.009201704438101345,0.01708887967075965,0.08656468956802615,47.36695173949207,5.3386108107746315,144.93603963970344,0.17248987941265342,0.9624882006424548,19.75,4.3967080447266784e-16
4.5,10.833333105150539,10.833333333333334,3.6838769390840262,3.575543608032521,3.575543608032521,0.0,0.0,0.10833333105150537,9.0,1,6.654825626760759,4.325636657394494,0.02795429051555121,0.009784001680442913,0.01817028883510827,0.07754160408438039,52.87878255716801,5.578779621311161,144.7114393749978,0.1727575933732252,0.9623971268368929,19.75,5.862277392968905e-16
4.75,10.833333249389575,10.833333333333334,3.927405447443358,3.819072114949462,3.819072114949462,0.0,0.0,0.10833333249389573,9.0,1,6.544015868279735,4.253610314381828,0.02959029448262114,0.010356603068917388,0.019233691413703725,0.06986594457352384,58.68818780214126,5.806204255765933,144.49900842255306,0.17301156785030272,0.9623101964431982,19.75,4.3967080447266784e-16
5.0,10.83333330245215,10.833333333333334,4.175896924788599,4.067563591764078,4.067563591764078,0.0,0.0,0.10833333302452151,9.0,1,6.427886756176823,4.178126391514936,0.031197266171665336,0.010919043160082858,0.02027822301158246,0.06330156089895751,64.77416414318033,6.021480635748492,144.2981495983987,0.17325239491690217,0.9622272331693917,19.75,4.3967080447266784e-16
5.25,10.833333321972784,10.833333333333334,4.428621114530659,4.320287781310931,4.320287781310931,0.0,0.0,0.10833333321972782,9.0,1,6.306969423273973,4.099530125128083,0.03277400852748383,0.01147090298461933,0.021303105542864475,0.05765877353150143,71.11330075962837,6.225191689520739,144.10828253091105,0.1734806602433662,0.9621480661542477,19.75,5.862277392968905e-16
5.5,10.833333329154021,10.833333333333334,4.68484077633545,4.576507443043909,4.576507443043909,0.0,0.0,0.1083333332915402,9.0,1,6.181799696587899,4.018169802782134,0.034319458451630806,0.01201181045807077,0.02230764799356001,0.05278437568405135,77.68029181282674,6.417905557388098,143.92884491270254,0.17369694042332723,0.9620725300639205,19.75,5.862277392968905e-16
5.75,10.83333333179585,10.833333333333334,4.943820229691094,4.835486896373135,4.835486896373135,0.0,0.0,0.10833333331795848,9.0,1,6.052912027375471,3.934392817794057,0.035832686458474663,0.012541440260466125,0.023291246198008528,0.04855394755966874,84.44845194628009,6.6001740619444975,143.75929352758527,0.17390180061787014,0.962000465154838,19.75,7.327846741211131e-16
6.0,10.833333332767726,10.833333333333334,5.204833212555954,5.096499879228277,5.096499879228277,0.0,0.0,0.10833333332767726,9.0,1,5.920834213559399,3.8485422388136095,0.03731289501186451,0.013059513254152574,0.02425338175771193,0.044865914537796404,91.39021793946748,6.772531449218367,143.59910504847554,0.17409579252990898,0.9619317173040777,19.75,5.862277392968905e-16
6.25,10.833333333125259,10.833333333333334,5.467169942860765,5.358836609529513,5.358836609529513,0.0,0.0,0.10833333333125258,9.0,1,5.786082814129759,3.760953829184343,0.03875941571539694,0.013565795500388932,0.02519362021500802,0.04163692830719751,98.47762249765347,6.935493394461876,143.44777661306645,0.17427945270587616,0.9618661380094565,19.75,5.862277392968905e-16
6.5,10.833333333256787,10.833333333333334,5.730143307917539,5.621809974584971,5.621809974584971,0.0,0.0,0.10833333333256787,9.0,1,5.649159215793963,3.671953490266076,0.04017170551934544,0.014060096931770903,0.02611160858757454,0.03879825715241594,105.6827292973524,7.089556259157716,143.3048261902687,0.17445330115265623,0.9618035843620113,19.75,7.327846741211131e-16
