time_s,flow_rate_ml_s,pump_flow_command_ml_s,pressure_drop_bar,puck_pressure_drop_bar,viscous_puck_pressure_drop_bar,forchheimer_puck_pressure_drop_bar,forchheimer_fraction_of_puck_pressure,basket_sieve_pressure_drop_bar,pressure_setpoint_bar,controller_saturated,puck_outlet_fines_mg_s,cup_fines_mg_s,cumulative_puck_outlet_fines_g,cumulative_basket_retained_fines_g,cumulative_cup_fines_g,minimum_K_over_K0,maximum_pressure_gradient_MPa_m,maximum_deposit_kg_m3,minimum_hydraulic_diameter_um,maximum_fine_to_hydraulic_diameter_ratio,mean_washout_escape_probability,blockage_position_mm_from_inlet,relative_mass_balance_error
0.0,105.02001318953214,105.02001318953214,8.999999999999998,7.949799868104677,7.949799868104677,0.0,0.0,1.0502001318953214,8.999999999999998,0,0.0,0.0,0.0,0.0,0.0,1.0,39.74899934052338,0.0,150.0,0.16666666666666666,0.9644288107273639,0.25,0.0
0.25,71.09011235299089,71.09011235299089,9.000000000000002,8.289098876470092,8.289098876470092,0.0,0.0,0.7109011235299088,9.000000000000002,0,27.32480995714565,17.76112647214467,0.006831202489286412,0.0023909208712502433,0.004440281618036168,0.45386566845522414,59.28379532954509,1.7235360200358354,148.35004550893163,0.16852033927077453,0.9638140784997372,19.75,0.0
0.5,51.89865762713143,51.89865762713143,9.0,8.481013423728685,8.481013423728685,0.0,0.0,0.5189865762713143,9.0,0,24.279536807615273,15.781698924949929,0.012901086691190231,0.004515380341916579,0.00838570634927365,0.24881029218564804,78.94814227783395,3.035049930909942,147.1042182515496,0.1699475398948096,0.9633460774998559,19.75,2.9311386964844526e-16
0.75,41.01586460605841,41.01586460605841,9.000000000000002,8.589841353939416,8.589841353939416,0.0,0.0,0.41015864606058405,9.000000000000002,0,19.616577482518814,12.750775363637231,0.01780523106181993,0.006231830871636973,0.01157340019018295,0.16241895458973576,95.58049855555578,3.965620674788161,146.22528546907614,0.17096906270213455,0.9630083308970242,19.75,4.3967080447266784e-16
1.0,34.08103686574212,34.08103686574212,9.0,8.65918963134258,8.65918963134258,0.0,0.0,0.3408103686574212,9.0,0,16.49797357702743,10.72368282506783,0.021929724456076792,0.007675403559626875,0.014254320896449908,0.11762433358779666,109.66543223093284,4.6696567563461775,145.56307090334312,0.17174685752954824,0.9627484711984617,19.75,7.327846741211131e-16
1.25,29.30299776057414,29.30299776057414,9.0,8.706970022394259,8.706970022394259,0.0,0.0,0.2930299776057414,9.0,0,14.247542007308205,9.260902304750333,0.025491609957903838,0.008922063485266338,0.01656954647263749,0.09116007205165727,121.66384110072092,5.22575625647608,145.04167285366182,0.1723642557902891,0.9625397789060992,19.75,4.3967080447266784e-16
1.5,25.823142187657037,25.823142187657037,9.0,8.741768578123429,8.741768578123429,0.0,0.0,0.2582314218765704,9.0,0,12.53680016947821,8.148920110160839,0.028625810000273387,0.01001903350009568,0.0186067765001777,0.07406604598563694,131.96053195910417,5.678832153843784,144.6179530350428,0.1728692702070135,0.9623669995097692,19.75,7.327846741211131e-16
1.75,23.1939935462721,23.1939935462721,9.000000000000002,8.76806006453728,8.76806006453728,0.0,0.0,0.23193993546272101,9.000000000000002,0,11.253442991757666,7.314737944642483,0.0314391707482128,0.011003709761874479,0.02043546098633832,0.06267941761099581,140.0569649633763,6.043030152004651,144.27805532612962,0.17327652457949613,0.9622210071000292,19.75,4.3967080447266784e-16
2.0,21.16759996341365,21.16759996341365,9.000000000000002,8.788324000365865,8.788324000365865,0.0,0.0,0.2116759996341365,9.000000000000002,0,10.400506165318578,6.760329007457077,0.03403929728954245,0.011913754051339851,0.022125543238202577,0.055548856869660386,144.22834657042156,6.306528745117505,144.0325275818505,0.173571903650674,0.9620959453035314,19.75,5.862277392968905e-16
2.25,19.557736122258262,19.557736122258262,8.999999999999998,8.804422638777416,8.804422638777416,0.0,0.0,0.19557736122258262,8.999999999999998,0,9.635533811937787,6.263096977759561,0.036448180742526905,0.01275686325988441,0.023691317482642464,0.05075719933666007,145.8394651761837,6.503349408590861,143.84934318497156,0.17379293812870075,0.9619871020009233,19.75,4.3967080447266784e-16
